path,hasLower,hasNums,hasBrackets,base_size
fonts/Arvo-Regular.ttf,True,True,True,24
fonts/Asap-Bold.otf,True,True,True,25
fonts/Asap-Bold.ttf,True,True,True,25
fonts/Asap-BoldItalic.otf,True,True,True,27
fonts/Asap-BoldItalic.ttf,True,True,True,25
fonts/Asap-Italic.otf,True,True,True,25
fonts/Asap-Italic.ttf,True,True,True,27
fonts/Asap-Regular.otf,True,True,True,25
fonts/Asap-Regular.ttf,True,True,True,25
fonts/AsapCondensed-Bold.ttf,True,True,True,26
fonts/AsapCondensed-BoldItalic.ttf,True,True,True,26
fonts/AsapCondensed-Italic.ttf,True,True,True,26
fonts/AsapCondensed-Medium.ttf,True,True,True,25
fonts/AsapCondensed-MediumItalic.ttf,True,True,True,26
fonts/AsapCondensed-Regular.ttf,True,True,True,27
fonts/AsapCondensed-SemiBold.ttf,True,True,True,25
fonts/AsapCondensed-SemiBoldItalic.ttf,True,True,True,26
fonts/Asgalt-Regular.ttf,True,True,True,40
fonts/Ashfiana Oblique.otf,True,True,True,27
fonts/Ashfiana Oblique.ttf,True,True,True,28
fonts/Asiago.ttf,True,True,True,25
fonts/Askara-SVG.otf,False,True,True,34
fonts/Askara.otf,False,True,True,30
fonts/Asket Condensed Extrabold.otf,True,True,True,24
fonts/Asket Condensed Extrabold.ttf,True,True,True,24
fonts/Asket Extended Light.otf,True,True,True,24
fonts/Asket Extended Light.ttf,True,True,True,24
fonts/Asket Extrabold.otf,True,True,True,24
fonts/Asket Extrabold.ttf,True,True,True,24
fonts/Asket Narrow Light.otf,True,True,True,25
fonts/Asket Narrow Light.ttf,True,True,True,24
fonts/Asmbuh.otf,True,True,True,25
fonts/Aspargo.ttf,True,True,False,19
fonts/Aspergit Bold Italic.otf,True,True,True,25
fonts/Aspergit Bold.otf,True,True,True,25
fonts/Aspergit Italic.otf,True,True,True,25
fonts/Aspergit Light Italic.otf,True,True,True,25
fonts/Aspergit Light.otf,True,True,True,25
fonts/Aspergit.otf,True,True,True,25
fonts/Asset.ttf,True,True,True,23
fonts/Assistant-Bold.ttf,True,True,True,26
fonts/Assistant-ExtraBold.ttf,True,True,True,26
fonts/Assistant-ExtraLight.ttf,True,True,True,26
fonts/Assistant-Light.ttf,True,True,True,26
fonts/Assistant-Regular.ttf,True,True,True,26
fonts/Assistant-SemiBold.ttf,True,True,True,27
fonts/Assyrian-Italic.ttf,False,True,False,34
fonts/Assyrian.ttf,False,True,False,34
fonts/Assyrian3D-Italic.ttf,False,True,False,30
fonts/Assyrian3D.ttf,False,True,False,31
fonts/Assyrian3DFilled-Italic.ttf,False,True,False,29
fonts/Assyrian3DFilled.ttf,False,True,False,30
fonts/Aster 2.otf,False,False,False,21
fonts/Aster 3.otf,False,False,False,20
fonts/Aster.otf,False,False,False,21
fonts/Astloch-Bold.ttf,True,True,True,25
fonts/Astloch-Regular.ttf,True,True,True,25
fonts/Astrologicus.ttf,False,False,False,36
fonts/Astrud.ttf,True,True,True,23
fonts/Asul-Bold.ttf,True,True,True,24
fonts/Asul-Regular.ttf,True,True,True,27
fonts/At Sign Regular.ttf,True,True,False,25
fonts/AtSign-Regular.otf,True,True,False,25
fonts/AthenaVKF.otf,True,True,True,26
fonts/Atlantis-RegularSmallCaps.otf,True,True,True,38
fonts/Atlantis-RegularSmallCaps.ttf,True,True,True,36
fonts/AtlantisHeadline-Bold.otf,True,True,True,20
fonts/AtlantisHeadline-Bold.ttf,True,True,True,20
fonts/AtlantisText-Bold.otf,True,True,True,33
fonts/AtlantisText-Bold.ttf,True,True,True,31
fonts/AtlantisText-Regular.otf,True,True,True,33
fonts/AtlantisText-Regular.ttf,True,True,True,33
fonts/AtomicAge-Regular.ttf,True,True,True,23
fonts/Attentica 4F UltraLight.otf,False,True,True,32
fonts/Attentica 4F UltraLight.ttf,False,True,True,33
fonts/Attic.ttf,True,True,True,24
fonts/Aubrey-Regular.ttf,True,True,True,29
fonts/Audiowide-Regular.ttf,True,True,True,25
fonts/AugsburgerSchriftCAT.ttf,True,True,True,25
fonts/Augusta-Shadow.ttf,True,True,True,28
fonts/Augusta.ttf,True,True,True,29
fonts/AuntBerthaNF.otf,True,True,True,29
fonts/AuntBerthaNF.ttf,True,True,True,29
fonts/Aurach Bi.ttf,True,True,True,26
fonts/Aurach Heavy.ttf,True,True,True,26
fonts/Aurach Tri.ttf,True,True,True,26
fonts/AurelisADFNo2Std-Bold.otf,True,True,True,24
fonts/AurelisADFNo2Std-BoldItalic.otf,True,True,True,24
fonts/AurelisADFNo2Std-Italic.otf,True,True,True,24
fonts/AurelisADFNo2Std-Regular.otf,True,True,True,24
fonts/AurelisADFScriptNo2Std-CdIta.otf,True,True,True,25
fonts/AurelisADFScriptNo2Std-ExtIt.otf,True,True,True,25
fonts/AurelisADFScriptNo2Std-Italic.otf,True,True,True,26
fonts/AutourOne-Regular.ttf,True,True,True,22
fonts/Aventurina.otf,True,True,True,30
fonts/Aventurina.ttf,True,True,True,30
fonts/AvenueX-Regular.otf,True,True,True,26
fonts/Average-Regular.ttf,True,True,True,25
fonts/AverageSans-Regular.ttf,True,True,True,25
fonts/AveriaGruesaLibre-Regular.ttf,True,True,True,26
fonts/AveriaLibre-Bold.ttf,True,True,True,26
fonts/AveriaLibre-BoldItalic.ttf,True,True,True,26
fonts/AveriaLibre-Italic.ttf,True,True,True,26
fonts/AveriaLibre-Light.ttf,True,True,True,26
fonts/AveriaLibre-LightItalic.ttf,True,True,True,26
fonts/AveriaLibre-Regular.ttf,True,True,True,26
fonts/AveriaSansLibre-Bold.ttf,True,True,True,27
fonts/AveriaSansLibre-BoldItalic.ttf,True,True,True,26
fonts/AveriaSansLibre-Italic.ttf,True,True,True,26
fonts/AveriaSansLibre-Light.ttf,True,True,True,26
fonts/AveriaSansLibre-LightItalic.ttf,True,True,True,25
fonts/AveriaSansLibre-Regular.ttf,True,True,True,26
fonts/AveriaSerifLibre-Bold.ttf,True,True,True,26
fonts/AveriaSerifLibre-BoldItalic.ttf,True,True,True,26
fonts/AveriaSerifLibre-Italic.ttf,True,True,True,26
fonts/AveriaSerifLibre-Light.ttf,True,True,True,26
fonts/AveriaSerifLibre-LightItalic.ttf,True,True,True,26
fonts/AveriaSerifLibre-Regular.ttf,True,True,True,26
fonts/AvignonNF.otf,True,True,True,25
fonts/AvignonNF.ttf,True,True,True,25
fonts/Avocado.ttf,True,True,True,23
fonts/Avond_01.ttf,True,True,True,23
fonts/Avond_02.ttf,True,True,True,23
fonts/Avond_03.ttf,True,True,True,23
fonts/Avond_04.ttf,True,True,True,23
fonts/Avond_05.ttf,True,True,True,22
fonts/Avond_06.ttf,True,True,True,22
fonts/Avond_07.ttf,True,True,True,23
fonts/Avond_08.ttf,True,True,True,23
fonts/Avond_09.ttf,True,True,True,22
fonts/Avond_10.ttf,True,True,True,22
fonts/Avond_11.ttf,True,True,True,30
fonts/Avond_12.ttf,True,True,True,29
fonts/Avond_13.ttf,True,True,True,29
fonts/Avond_14.ttf,True,True,True,31
fonts/Avond_15.ttf,True,True,True,27
fonts/Avond_16.ttf,True,True,True,29
fonts/Avond_17.ttf,True,True,True,27
fonts/Avond_18.ttf,True,True,True,26
fonts/Avond_19.ttf,True,True,True,26
fonts/Avond_20.ttf,True,True,True,24
fonts/AvrileSans-Black.ttf,True,True,True,25
fonts/AvrileSans-BlackItalic.ttf,True,True,True,25
fonts/AvrileSans-Bold.ttf,True,True,True,23
fonts/AvrileSans-BoldItalic.ttf,True,True,True,25
fonts/AvrileSans-ExtraBold.ttf,True,True,True,25
fonts/AvrileSans-ExtraBoldItalic.ttf,True,True,True,25
fonts/AvrileSans-ExtraLight.ttf,True,True,True,25
fonts/AvrileSans-ExtraLightItalic.ttf,True,True,True,25
fonts/AvrileSans-Italic.ttf,True,True,True,25
fonts/AvrileSans-Light.ttf,True,True,True,25
fonts/AvrileSans-LightItalic.ttf,True,True,True,25
fonts/AvrileSans-Medium.ttf,True,True,True,25
fonts/AvrileSans-MediumItalic.ttf,True,True,True,25
fonts/AvrileSans-Regular.ttf,True,True,True,25
fonts/AvrileSans-SemiBold.ttf,True,True,True,25
fonts/AvrileSans-SemiBoldItalic.ttf,True,True,True,25
fonts/AvrileSans-Thin.ttf,True,True,True,27
fonts/AvrileSans-ThinItalic.ttf,True,True,True,25
fonts/AvrileSerif-Black.ttf,True,True,True,25
fonts/AvrileSerif-BlackItalic.ttf,True,True,True,24
fonts/AvrileSerif-Bold.ttf,True,True,True,24
fonts/AvrileSerif-BoldItalic.ttf,True,True,True,24
fonts/AvrileSerif-ExtraBold.ttf,True,True,True,25
fonts/AvrileSerif-ExtraBoldItalic.ttf,True,True,True,24
fonts/AvrileSerif-ExtraLight.ttf,True,True,True,25
fonts/AvrileSerif-ExtraLightItalic.ttf,True,True,True,24
fonts/AvrileSerif-Italic.ttf,True,True,True,24
fonts/AvrileSerif-Light.ttf,True,True,True,24
fonts/AvrileSerif-LightItalic.ttf,True,True,True,24
fonts/AvrileSerif-Medium.ttf,True,True,True,24
fonts/AvrileSerif-MediumItalic.ttf,True,True,True,24
fonts/AvrileSerif-Regular.ttf,True,True,True,24
fonts/AvrileSerif-SemiBold.ttf,True,True,True,25
fonts/AvrileSerif-SemiBoldItalic.ttf,True,True,True,24
fonts/AvrileSerif-Thin.ttf,True,True,True,25
fonts/AvrileSerif-ThinItalic.ttf,True,True,True,24
fonts/Awery sc.ttf,True,True,True,26
fonts/Awery.ttf,True,True,True,26
fonts/Awesome South Korea.ttf,False,True,False,27
fonts/Ayuma2yk.ttf,True,True,True,29
fonts/Azoft Sans-Bold Italic.otf,False,True,True,32
fonts/Azoft Sans-Bold.otf,False,True,True,37
fonts/Azoft Sans-Italic.otf,False,True,True,35
fonts/Azoft Sans.otf,False,True,True,31
fonts/Azurite (1).ttf,True,True,True,26
fonts/B-de-bonita.ttf,True,True,True,37
fonts/B20Sans.ttf,True,True,True,24
fonts/BARBAR__.ttf,True,True,True,21
fonts/BAYERN__.TTF,True,True,False,34
fonts/BBrick.otf,False,True,True,33
fonts/BBrick.ttf,False,True,True,29
fonts/BELACU.ttf,False,True,False,25
fonts/BERNN___.TTF,True,True,True,29
fonts/BETAD___.TTF,True,True,True,25
fonts/BEUNA LINE.ttf,True,True,True,22
fonts/BLKCHCRY.TTF,True,True,True,25
fonts/BLOKTYPE.TTF,True,True,True,28
fonts/BLOXEB__.TTF,False,False,False,31
fonts/BOLONEWT.TTF,True,True,True,25
fonts/BOMBARD_.otf,True,True,True,30
fonts/BOMBARD_.ttf,True,True,True,28
fonts/BOOTERFF.ttf,True,True,True,33
fonts/BOOTERFO.ttf,True,True,True,34
fonts/BOOTERFZ.ttf,True,True,True,31
fonts/BOOTEROF.ttf,True,True,True,32
fonts/BOOTEROO.ttf,True,True,True,32
fonts/BOOTEROZ.ttf,True,True,True,33
fonts/BOOTERZF.ttf,True,True,True,32
fonts/BOOTERZO.ttf,True,True,True,35
fonts/BOOTERZZ.ttf,True,True,True,32
fonts/BPapeloig.otf,False,True,False,36
fonts/BPapeloigOpen.otf,False,True,False,36
fonts/BPbigHead.ttf,True,True,True,24
fonts/BPchildLefty.ttf,True,True,True,24
fonts/BPchildfatty.ttf,True,True,True,25
fonts/BPchubby.ttf,False,True,False,36
fonts/BPchubbyfat.ttf,False,True,False,36
fonts/BPdiet.otf,True,True,True,23
fonts/BPdietItalics.otf,True,True,True,22
fonts/BPdots.otf,True,True,True,28
fonts/BPdotsBold.otf,True,True,True,27
fonts/BPdotsCondensed.ttf,True,True,True,26
fonts/BPdotsCondensedDiamond.ttf,True,True,True,26
fonts/BPdotsCondensedSquare.ttf,True,True,True,25
fonts/BPdotsDiamond.otf,True,True,True,29
fonts/BPdotsDiamondBold.otf,True,True,True,29
fonts/BPdotsDiamondLight.otf,True,True,True,28
fonts/BPdotsLight.otf,True,True,True,29
fonts/BPdotsMinus.otf,True,True,True,30
fonts/BPdotsMinusBold.otf,True,True,True,31
fonts/BPdotsPlus.otf,True,True,True,28
fonts/BPdotsPlusBold.otf,True,True,True,29
fonts/BPdotsSquare.otf,True,True,True,28
fonts/BPdotsSquareBold.otf,True,True,True,28
fonts/BPdotsSquareLight.otf,True,True,True,29
fonts/BPdotsUnicase.otf,False,True,True,33
fonts/BPdotsUnicaseBold.otf,False,True,True,35
fonts/BPdotsUnicaseDiamond.otf,False,True,True,32
fonts/BPdotsUnicaseDiamondBold.otf,True,True,True,30
fonts/BPdotsUnicaseDiamondLight.otf,True,True,True,31
fonts/BPdotsUnicaseLight.otf,False,True,True,35
fonts/BPdotsUnicaseMinus.otf,False,True,True,48
fonts/BPdotsUnicaseMinusBold.otf,True,True,True,35
fonts/BPdotsUnicasePlus.otf,False,True,True,33
fonts/BPdotsUnicasePlusBold.otf,False,True,True,33
fonts/BPdotsUnicaseSquare.otf,False,True,True,35
fonts/BPdotsUnicaseSquareBold.otf,False,True,True,31
fonts/BPdotsUnicaseSquareLight.otf,False,True,True,33
fonts/BPdotsUnicaseVertical.otf,False,True,True,48
fonts/BPdotsUnicaseVerticalBold.otf,True,True,True,46
fonts/BPdotsVertical.otf,True,True,True,28
fonts/BPdotsVerticalBold.otf,True,True,True,29
fonts/BPilialena.ttf,True,True,True,22
fonts/BPimperial.otf,False,True,True,23
fonts/BPimperialItalic.otf,False,True,True,21
fonts/BPimperialLight.otf,False,True,True,20
fonts/BPimperialLightItalic.otf,False,True,True,19
fonts/BPmolecules.ttf,False,False,False,31
fonts/BPmono.ttf,True,True,True,26
fonts/BPmonoBold.ttf,True,True,True,27
fonts/BPmonoBoldStencil.ttf,True,True,True,26
fonts/BPmonoItalics.ttf,True,True,True,26
fonts/BPmouse.otf,True,True,True,22
fonts/BPneon.otf,True,True,True,24
fonts/BPpong.otf,True,True,True,24
fonts/BPpongGrunge.otf,True,True,True,20
fonts/BPreplayExtended.otf,True,True,True,24
fonts/BPreplayExtendedBold.otf,True,True,True,23
fonts/BPreplayExtendedBoldItalics.otf,True,True,True,23
fonts/BPreplayExtendedItalics.otf,True,True,True,24
fonts/BPscript.otf,True,True,True,25
fonts/BPtall.ttf,True,True,True,23
fonts/BPtypewrite.otf,True,True,True,25
fonts/BPtypewriteDamaged.otf,True,True,True,25
fonts/BPtypewriteDamagedItalics.otf,True,True,True,27
fonts/BPtypewriteDamagedSlashed.ttf,True,True,True,25
fonts/BPtypewriteDamagedSlashedItalics.ttf,True,True,True,25
fonts/BPtypewriteDamagedStrikethrough.ttf,True,True,True,26
fonts/BPtypewriteDamagedStrikethroughItalics.ttf,True,True,True,26
fonts/BPtypewriteDamagedUnderscored.ttf,True,True,True,24
fonts/BPtypewriteDamagedUnderscoredItalics.ttf,True,True,True,23
fonts/BPtypewriteItalics.otf,True,True,True,26
fonts/BPtypewriteSlashed.ttf,True,True,True,25
fonts/BPtypewriteSlashedItalics.ttf,True,True,True,25
fonts/BPtypewriteStrikethrough.ttf,True,True,True,26
fonts/BPtypewriteStrikethroughItalics.ttf,True,True,True,26
fonts/BPtypewriteUnderscored.ttf,True,True,True,25
fonts/BPtypewriteUnderscoredItalics.ttf,True,True,True,25
fonts/BRASSI__.ttf,True,True,True,21
fonts/BRASSL__.TTF,True,True,True,22
fonts/BRASSST_.ttf,True,True,True,21
fonts/BRICK.TTF,True,True,True,22
fonts/BROADD__.ttf,False,True,True,29
fonts/BROAD___.ttf,True,True,True,33
fonts/BROKEREN MIRING.ttf,False,True,True,29
fonts/BROKEREN.ttf,False,True,True,27
fonts/BROWNIElight.otf,False,True,False,30
fonts/BROWNIEregular.otf,False,True,False,30
fonts/BStyle_B.otf,True,True,True,24
fonts/BStyle_B.ttf,True,True,True,25
fonts/BStyle_R.otf,True,True,True,25
fonts/BStyle_R.ttf,True,True,True,25
fonts/BULKYPIX.TTF,True,True,True,25
fonts/Babelfish.ttf,True,True,True,37
fonts/Babylonica-Regular.ttf,True,True,True,23
fonts/BackOutPrint.otf,True,True,True,27
fonts/BackOutWeb.otf,True,True,True,29
fonts/BackToSchool.ttf,False,True,False,31
fonts/Bad Gong.ttf,True,True,True,27
fonts/Bad Skizoff.ttf,False,True,True,35
fonts/BadMofo.ttf,True,True,False,34
fonts/BadScript-Regular.ttf,True,True,True,17
fonts/BadSuabiaSwing-Regular.otf,False,True,True,25
fonts/Bagnard.otf,True,True,False,25
fonts/BagnardSans.otf,True,True,False,24
fonts/Bahiana-Regular.otf,True,True,True,31
fonts/Bajorelle.ttf,False,True,True,43
fonts/Baldur Shadow.ttf,True,True,True,24
fonts/Baldur.ttf,True,True,True,26
fonts/Balinera.ttf,True,True,True,28
fonts/Balinese Family.otf,True,False,False,23
fonts/Balinese Family.ttf,True,False,False,27
fonts/Balker.ttf,True,False,False,22
fonts/Baloo-Regular.ttf,True,True,True,27
fonts/BalooBhai-Regular.ttf,True,True,True,28
fonts/BalooBhaijaan-Regular.ttf,True,True,True,28
fonts/BalooBhaina-Regular.ttf,True,True,True,28
fonts/BalooChettan-Regular.ttf,True,True,True,28
fonts/BalooDa-Regular.ttf,True,True,True,28
fonts/BalooPaaji-Regular.ttf,True,True,True,28
fonts/BalooTamma-Regular.ttf,True,True,True,28
fonts/BalooTammudu-Regular.ttf,True,True,True,28
fonts/BalooThambi-Regular.ttf,True,True,True,28
fonts/Balthazar-Regular.ttf,True,True,True,29
fonts/BambooGothic-Book.otf,True,True,True,25
fonts/BambooGothic-Book.ttf,True,True,True,25
fonts/Bangers.ttf,False,True,True,30
fonts/Banksia-Black.otf,True,True,True,26
fonts/Banksia-Bold.otf,True,True,True,26
fonts/Banksia-Regular.otf,True,True,True,24
fonts/Banten Unfamous.ttf,False,True,False,23
fonts/BarbInk.ttf,True,True,False,21
fonts/Bard.ttf,True,True,True,26
fonts/BarloesiusSchrift.ttf,True,True,True,28
fonts/Barlow-Black.ttf,True,True,True,26
fonts/Barlow-BlackItalic.ttf,True,True,True,26
fonts/Barlow-Bold.ttf,True,True,True,27
fonts/Barlow-BoldItalic.ttf,True,True,True,26
fonts/Barlow-ExtraBold.ttf,True,True,True,25
fonts/Barlow-ExtraBoldItalic.ttf,True,True,True,26
fonts/Barlow-ExtraLight.ttf,True,True,True,27
fonts/Barlow-ExtraLightItalic.ttf,True,True,True,27
fonts/Barlow-Italic.ttf,True,True,True,29
fonts/Barlow-Light.ttf,True,True,True,27
fonts/Barlow-LightItalic.ttf,True,True,True,27
fonts/Barlow-Medium.ttf,True,True,True,27
fonts/Barlow-MediumItalic.ttf,True,True,True,29
fonts/Barlow-Regular.ttf,True,True,True,26
fonts/Barlow-SemiBold.ttf,True,True,True,27
fonts/Barlow-SemiBoldItalic.ttf,True,True,True,27
fonts/Barlow-Thin.ttf,True,True,True,27
fonts/Barlow-ThinItalic.ttf,True,True,True,27
fonts/BarlowCondensed-Black.ttf,True,True,True,25
fonts/BarlowCondensed-BlackItalic.ttf,True,True,True,26
fonts/BarlowCondensed-Bold.ttf,True,True,True,26
fonts/BarlowCondensed-BoldItalic.ttf,True,True,True,26
fonts/BarlowCondensed-ExtraBold.ttf,True,True,True,26
fonts/BarlowCondensed-ExtraBoldItalic.ttf,True,True,True,26
fonts/BarlowCondensed-ExtraLight.ttf,True,True,True,27
fonts/BarlowCondensed-ExtraLightItalic.ttf,True,True,True,27
fonts/BarlowCondensed-Italic.ttf,True,True,True,27
fonts/BarlowCondensed-Light.ttf,True,True,True,30
fonts/BarlowCondensed-LightItalic.ttf,True,True,True,27
fonts/BarlowCondensed-Medium.ttf,True,True,True,27
fonts/BarlowCondensed-MediumItalic.ttf,True,True,True,27
fonts/BarlowCondensed-Regular.ttf,True,True,True,29
fonts/BarlowCondensed-SemiBold.ttf,True,True,True,26
fonts/BarlowCondensed-SemiBoldItalic.ttf,True,True,True,27
fonts/BarlowCondensed-Thin.ttf,True,True,True,27
fonts/BarlowCondensed-ThinItalic.ttf,True,True,True,27
fonts/BarlowSemiCondensed-Black.ttf,True,True,True,26
fonts/BarlowSemiCondensed-BlackItalic.ttf,True,True,True,26
fonts/BarlowSemiCondensed-Bold.ttf,True,True,True,26
fonts/BarlowSemiCondensed-BoldItalic.ttf,True,True,True,26
fonts/BarlowSemiCondensed-ExtraBold.ttf,True,True,True,27
fonts/BarlowSemiCondensed-ExtraBoldItalic.ttf,True,True,True,27
fonts/BarlowSemiCondensed-ExtraLight.ttf,True,True,True,27
fonts/BarlowSemiCondensed-ExtraLightItalic.ttf,True,True,True,27
fonts/BarlowSemiCondensed-Italic.ttf,True,True,True,26
fonts/BarlowSemiCondensed-Light.ttf,True,True,True,27
fonts/BarlowSemiCondensed-LightItalic.ttf,True,True,True,27
fonts/BarlowSemiCondensed-Medium.ttf,True,True,True,25
fonts/BarlowSemiCondensed-MediumItalic.ttf,True,True,True,27
fonts/BarlowSemiCondensed-Regular.ttf,True,True,True,28
fonts/BarlowSemiCondensed-SemiBold.ttf,True,True,True,26
fonts/BarlowSemiCondensed-SemiBoldItalic.ttf,True,True,True,27
fonts/BarlowSemiCondensed-Thin.ttf,True,True,True,27
fonts/BarlowSemiCondensed-ThinItalic.ttf,True,True,True,26
fonts/Barokah Signature by Alifinart Studio.ttf,True,True,True,6
fonts/Baron Kuffner.otf,False,True,True,18
fonts/Barq.ttf,True,True,True,28
fonts/Barq_blind.ttf,True,True,True,28
fonts/Barq_blind_bold.ttf,True,True,True,26
fonts/Barq_bold.ttf,True,True,True,27
fonts/Barrio-Regular.otf,True,True,True,30
fonts/Basic-Regular.otf,True,True,True,26
fonts/Basic-Regular.ttf,True,True,True,26
fonts/BaskervaldADFStd-Bold.otf,True,True,True,26
fonts/BaskervaldADFStd-BoldItalic.otf,True,True,True,25
fonts/BaskervaldADFStd-Heavy.otf,True,True,True,26
fonts/BaskervaldADFStd-HeavyItalic.otf,True,True,True,25
fonts/BaskervaldADFStd-Italic.otf,True,True,True,25
fonts/BaskervaldADFStd.otf,True,True,True,26
fonts/Baskervville-Italic.otf,True,True,True,25
fonts/Baskervville-Italic.ttf,True,True,True,25
fonts/Baskervville-Regular.otf,True,True,True,25
fonts/Baskervville-Regular.ttf,True,True,True,25
fonts/Bastarda.otf,True,True,False,26
fonts/Bastarda.ttf,True,True,False,26
fonts/Batter-Up-Outline.ttf,False,False,False,28
fonts/Bauchaomaicha.ttf,True,True,True,46
fonts/Baumans-Regular.ttf,True,True,True,26
fonts/Bazaronite.ttf,True,True,True,23
fonts/BeachmanScript.ttf,True,True,False,31
fonts/Beantown.ttf,True,True,True,34
fonts/BeautySchoolDropout.ttf,True,True,True,28
fonts/BeautySchoolDropoutII.ttf,True,True,True,32
fonts/BebasCentipede-Regular.otf,True,False,False,26
fonts/BebasCentipede-Regular.ttf,True,False,False,25
fonts/BebasKai.otf,False,True,True,31
fonts/BebasKai.ttf,False,True,True,32
fonts/BebasNeue-Regular.otf,False,True,True,31
fonts/BebasNeue-Regular.ttf,False,True,True,35
fonts/Bebel-Black.otf,True,True,True,28
fonts/Bebel-Bold.otf,True,True,True,27
fonts/Bebel-Light.otf,True,True,True,32
fonts/Bebel-Regular.otf,True,True,True,28
fonts/Becker-Inline.ttf,True,True,True,27
fonts/Becker.ttf,True,True,True,27
fonts/BeckerBlackNF.otf,True,True,True,27
fonts/BeckerBlackNF.ttf,True,True,True,27
fonts/BeckerShadow.ttf,True,True,True,26
fonts/Beckett-Kanzlei.ttf,True,True,True,26
fonts/Beeeer.otf,False,True,True,33
fonts/Beeeer.ttf,False,True,True,33
fonts/Beef'd.ttf,False,True,True,23
fonts/Beetype-Filled.otf,False,True,False,24
fonts/BeffleMedium.ttf,False,False,False,34
fonts/Beholder Bold.ttf,False,True,False,28
fonts/Beholder Italic.ttf,False,True,False,34
fonts/Beholder Outline Filled.ttf,False,True,False,32
fonts/Beholder Outline.ttf,False,True,False,29
fonts/Beholder.ttf,False,True,False,35
fonts/Being.ttf,False,False,False,36
fonts/Belepotan-Italic.otf,False,True,False,32
fonts/Belepotan-Normal.otf,False,True,False,32
fonts/Belgrano-Regular.ttf,True,True,True,23
fonts/Bellefair-Regular.ttf,True,True,True,25
fonts/Belleza-Regular.ttf,True,True,True,28
fonts/BellhopNF.otf,False,True,True,27
fonts/BellhopNF.ttf,False,True,True,27
fonts/Belshaw.ttf,True,True,True,29
fonts/Beltane.ttf,True,True,True,31
fonts/Belwe Gotisch.ttf,True,True,True,31
fonts/BendyStraw.ttf,True,True,True,25
fonts/Benja.otf,False,True,True,31
fonts/BenjaminFranklin.ttf,True,True,True,27
fonts/BenjaminRegular.ttf,False,False,False,25
fonts/Benne-Regular.otf,True,True,True,27
fonts/Bentham-Regular.ttf,True,True,True,27
