path,hasLower,hasNums,hasBrackets
fonts/Assyrian.ttf,False,True,False
fonts/Assyrian3D-Italic.ttf,False,True,False
fonts/Assyrian3D.ttf,False,True,False
fonts/Assyrian3DFilled-Italic.ttf,False,True,False
fonts/Assyrian3DFilled.ttf,False,True,False
fonts/Aster 2.otf,False,False,False
fonts/Aster 3.otf,False,False,False
fonts/Aster.otf,False,False,False
fonts/Astloch-Bold.ttf,True,True,True
fonts/Astloch-Regular.ttf,True,True,True
fonts/Astrologicus.ttf,False,False,False
fonts/Astrud.ttf,True,True,True
fonts/Asul-Bold.ttf,True,True,True
fonts/Asul-Regular.ttf,True,True,True
fonts/At Sign Regular.ttf,True,True,False
fonts/AtSign-Regular.otf,True,True,False
fonts/AthenaVKF.otf,True,True,True
fonts/Atlantis-RegularSmallCaps.otf,True,True,True
fonts/Atlantis-RegularSmallCaps.ttf,True,True,True
fonts/AtlantisHeadline-Bold.otf,True,True,True
fonts/AtlantisHeadline-Bold.ttf,True,True,True
fonts/AtlantisText-Bold.otf,True,True,True
fonts/AtlantisText-Bold.ttf,True,True,True
fonts/AtlantisText-Regular.otf,True,True,True
fonts/AtlantisText-Regular.ttf,True,True,True
fonts/AtomicAge-Regular.ttf,True,True,True
fonts/Attentica 4F UltraLight.otf,False,True,True
fonts/Attentica 4F UltraLight.ttf,False,True,True
fonts/Attic.ttf,True,True,True
fonts/Aubrey-Regular.ttf,True,True,True
fonts/Audiowide-Regular.ttf,True,True,True
fonts/AugsburgerSchriftCAT.ttf,True,True,True
fonts/Augusta-Shadow.ttf,True,True,True
fonts/Augusta.ttf,True,True,True
fonts/AuntBerthaNF.otf,True,True,True
fonts/AuntBerthaNF.ttf,True,True,True
fonts/Aurach Bi.ttf,True,True,True
fonts/Aurach Heavy.ttf,True,True,True
fonts/Aurach Tri.ttf,True,True,True
fonts/AurelisADFNo2Std-Bold.otf,True,True,True
fonts/AurelisADFNo2Std-BoldItalic.otf,True,True,True
fonts/AurelisADFNo2Std-Italic.otf,True,True,True
fonts/AurelisADFNo2Std-Regular.otf,True,True,True
fonts/AurelisADFScriptNo2Std-CdIta.otf,True,True,True
fonts/AurelisADFScriptNo2Std-ExtIt.otf,True,True,True
fonts/AurelisADFScriptNo2Std-Italic.otf,True,True,True
fonts/AutourOne-Regular.ttf,True,True,True
fonts/Aventurina.otf,True,True,True
fonts/Aventurina.ttf,True,True,True
fonts/AvenueX-Regular.otf,True,True,True
fonts/Average-Regular.ttf,True,True,True
fonts/AverageSans-Regular.ttf,True,True,True
fonts/AveriaGruesaLibre-Regular.ttf,True,True,True
fonts/AveriaLibre-Bold.ttf,True,True,True
fonts/AveriaLibre-BoldItalic.ttf,True,True,True
fonts/AveriaLibre-Italic.ttf,True,True,True
fonts/AveriaLibre-Light.ttf,True,True,True
fonts/AveriaLibre-LightItalic.ttf,True,True,True
fonts/AveriaLibre-Regular.ttf,True,True,True
fonts/AveriaSansLibre-Bold.ttf,True,True,True
fonts/AveriaSansLibre-BoldItalic.ttf,True,True,True
fonts/AveriaSansLibre-Italic.ttf,True,True,True
fonts/AveriaSansLibre-Light.ttf,True,True,True
fonts/AveriaSansLibre-LightItalic.ttf,True,True,True
fonts/AveriaSansLibre-Regular.ttf,True,True,True
fonts/AveriaSerifLibre-Bold.ttf,True,True,True
fonts/AveriaSerifLibre-BoldItalic.ttf,True,True,True
fonts/AveriaSerifLibre-Italic.ttf,True,True,True
fonts/AveriaSerifLibre-Light.ttf,True,True,True
fonts/AveriaSerifLibre-LightItalic.ttf,True,True,True
fonts/AveriaSerifLibre-Regular.ttf,True,True,True
fonts/AvignonNF.otf,True,True,True
fonts/AvignonNF.ttf,True,True,True
fonts/Avocado.ttf,True,True,True
fonts/Avond_01.ttf,True,True,True
fonts/Avond_02.ttf,True,True,True
fonts/Avond_03.ttf,True,True,True
fonts/Avond_04.ttf,True,True,True
fonts/Avond_05.ttf,True,True,True
fonts/Avond_06.ttf,True,True,True
fonts/Avond_07.ttf,True,True,True
fonts/Avond_08.ttf,True,True,True
fonts/Avond_09.ttf,True,True,True
fonts/Avond_10.ttf,True,True,True
fonts/Avond_11.ttf,True,True,True
fonts/Avond_12.ttf,True,True,True
fonts/Avond_13.ttf,True,True,True
fonts/Avond_14.ttf,True,True,True
fonts/Avond_15.ttf,True,True,True
fonts/Avond_16.ttf,True,True,True
fonts/Avond_17.ttf,True,True,True
fonts/Avond_18.ttf,True,True,True
fonts/Avond_19.ttf,True,True,True
fonts/Avond_20.ttf,True,True,True
fonts/AvrileSans-Black.ttf,True,True,True
fonts/AvrileSans-BlackItalic.ttf,True,True,True
fonts/AvrileSans-Bold.ttf,True,True,True
fonts/AvrileSans-BoldItalic.ttf,True,True,True
fonts/AvrileSans-ExtraBold.ttf,True,True,True
fonts/AvrileSans-ExtraBoldItalic.ttf,True,True,True
fonts/AvrileSans-ExtraLight.ttf,True,True,True
fonts/AvrileSans-ExtraLightItalic.ttf,True,True,True
fonts/AvrileSans-Italic.ttf,True,True,True
fonts/AvrileSans-Light.ttf,True,True,True
fonts/AvrileSans-LightItalic.ttf,True,True,True
fonts/AvrileSans-Medium.ttf,True,True,True
fonts/AvrileSans-MediumItalic.ttf,True,True,True
fonts/AvrileSans-Regular.ttf,True,True,True
fonts/AvrileSans-SemiBold.ttf,True,True,True
fonts/AvrileSans-SemiBoldItalic.ttf,True,True,True
fonts/AvrileSans-Thin.ttf,True,True,True
fonts/AvrileSans-ThinItalic.ttf,True,True,True
fonts/AvrileSerif-Black.ttf,True,True,True
fonts/AvrileSerif-BlackItalic.ttf,True,True,True
fonts/AvrileSerif-Bold.ttf,True,True,True
fonts/AvrileSerif-BoldItalic.ttf,True,True,True
fonts/AvrileSerif-ExtraBold.ttf,True,True,True
fonts/AvrileSerif-ExtraBoldItalic.ttf,True,True,True
fonts/AvrileSerif-ExtraLight.ttf,True,True,True
fonts/AvrileSerif-ExtraLightItalic.ttf,True,True,True
fonts/AvrileSerif-Italic.ttf,True,True,True
fonts/AvrileSerif-Light.ttf,True,True,True
fonts/AvrileSerif-LightItalic.ttf,True,True,True
fonts/AvrileSerif-Medium.ttf,True,True,True
fonts/AvrileSerif-MediumItalic.ttf,True,True,True
fonts/AvrileSerif-Regular.ttf,True,True,True
fonts/AvrileSerif-SemiBold.ttf,True,True,True
fonts/AvrileSerif-SemiBoldItalic.ttf,True,True,True
fonts/AvrileSerif-Thin.ttf,True,True,True
fonts/AvrileSerif-ThinItalic.ttf,True,True,True
fonts/Awery sc.ttf,True,True,True
fonts/Awery.ttf,True,True,True
fonts/Awesome South Korea.ttf,False,True,False
fonts/Ayuma2yk.ttf,True,True,True
fonts/Azoft Sans-Bold Italic.otf,False,True,True
fonts/Azoft Sans-Bold.otf,False,True,True
fonts/Azoft Sans-Italic.otf,False,True,True
fonts/Azoft Sans.otf,False,True,True
fonts/Azurite (1).ttf,True,True,True
fonts/B-de-bonita.ttf,True,True,True
fonts/B20Sans.ttf,True,True,True
fonts/BARBAR__.ttf,True,True,True
fonts/BAYERN__.TTF,True,True,False
fonts/BBrick.otf,False,True,True
fonts/BBrick.ttf,False,True,True
fonts/BELACU.ttf,False,True,False
fonts/BERNN___.TTF,True,True,True
fonts/BETAD___.TTF,True,True,True
fonts/BEUNA LINE.ttf,True,True,True
fonts/BLKCHCRY.TTF,True,True,True
fonts/BLOKTYPE.TTF,True,True,True
fonts/BLOXEB__.TTF,False,False,False
fonts/BOLONEWT.TTF,True,True,True
fonts/BOMBARD_.otf,True,True,True
fonts/BOMBARD_.ttf,True,True,True
fonts/BOOTERFF.ttf,True,True,True
fonts/BOOTERFO.ttf,True,True,True
fonts/BOOTERFZ.ttf,True,True,True
fonts/BOOTEROF.ttf,True,True,True
fonts/BOOTEROO.ttf,True,True,True
fonts/BOOTEROZ.ttf,True,True,True
fonts/BOOTERZF.ttf,True,True,True
fonts/BOOTERZO.ttf,True,True,True
fonts/BOOTERZZ.ttf,True,True,True
fonts/BPapeloig.otf,False,True,False
fonts/BPapeloigOpen.otf,False,True,False
fonts/BPbigHead.ttf,True,True,True
fonts/BPchildLefty.ttf,True,True,True
fonts/BPchildfatty.ttf,True,True,True
fonts/BPchubby.ttf,False,True,False
fonts/BPchubbyfat.ttf,False,True,False
fonts/BPdiet.otf,True,True,True
fonts/BPdietItalics.otf,True,True,True
fonts/BPdots.otf,True,True,True
fonts/BPdotsBold.otf,True,True,True
fonts/BPdotsCondensed.ttf,True,True,True
fonts/BPdotsCondensedDiamond.ttf,True,True,True
fonts/BPdotsCondensedSquare.ttf,True,True,True
fonts/BPdotsDiamond.otf,True,True,True
fonts/BPdotsDiamondBold.otf,True,True,True
fonts/BPdotsDiamondLight.otf,True,True,True
fonts/BPdotsLight.otf,True,True,True
fonts/BPdotsMinus.otf,True,True,True
fonts/BPdotsMinusBold.otf,True,True,True
fonts/BPdotsPlus.otf,True,True,True
fonts/BPdotsPlusBold.otf,True,True,True
fonts/BPdotsSquare.otf,True,True,True
fonts/BPdotsSquareBold.otf,True,True,True
fonts/BPdotsSquareLight.otf,True,True,True
fonts/BPdotsUnicase.otf,False,True,True
fonts/BPdotsUnicaseBold.otf,False,True,True
fonts/BPdotsUnicaseDiamond.otf,False,True,True
fonts/BPdotsUnicaseDiamondBold.otf,True,True,True
fonts/BPdotsUnicaseDiamondLight.otf,True,True,True
fonts/BPdotsUnicaseLight.otf,False,True,True
fonts/BPdotsUnicaseMinus.otf,False,True,True
fonts/BPdotsUnicaseMinusBold.otf,True,True,True
fonts/BPdotsUnicasePlus.otf,False,True,True
fonts/BPdotsUnicasePlusBold.otf,False,True,True
fonts/BPdotsUnicaseSquare.otf,False,True,True
fonts/BPdotsUnicaseSquareBold.otf,False,True,True
fonts/BPdotsUnicaseSquareLight.otf,False,True,True
fonts/BPdotsUnicaseVertical.otf,False,True,True
fonts/BPdotsUnicaseVerticalBold.otf,True,True,True
fonts/BPdotsVertical.otf,True,True,True
fonts/BPdotsVerticalBold.otf,True,True,True
fonts/BPilialena.ttf,True,True,True
fonts/BPimperial.otf,False,True,True
fonts/BPimperialItalic.otf,False,True,True
fonts/BPimperialLight.otf,False,True,True
fonts/BPimperialLightItalic.otf,False,True,True
fonts/BPmolecules.ttf,False,False,False
fonts/BPmono.ttf,True,True,True
fonts/BPmonoBold.ttf,True,True,True
fonts/BPmonoBoldStencil.ttf,True,True,True
fonts/BPmonoItalics.ttf,True,True,True
fonts/BPmouse.otf,True,True,True
fonts/BPneon.otf,True,True,True
fonts/BPpong.otf,True,True,True
fonts/BPpongGrunge.otf,True,True,True
fonts/BPreplayExtended.otf,True,True,True
fonts/BPreplayExtendedBold.otf,True,True,True
fonts/BPreplayExtendedBoldItalics.otf,True,True,True
fonts/BPreplayExtendedItalics.otf,True,True,True
fonts/BPscript.otf,True,True,True
fonts/BPtall.ttf,True,True,True
fonts/BPtypewrite.otf,True,True,True
fonts/BPtypewriteDamaged.otf,True,True,True
fonts/BPtypewriteDamagedItalics.otf,True,True,True
fonts/BPtypewriteDamagedSlashed.ttf,True,True,True
fonts/BPtypewriteDamagedSlashedItalics.ttf,True,True,True
fonts/BPtypewriteDamagedStrikethrough.ttf,True,True,True
fonts/BPtypewriteDamagedStrikethroughItalics.ttf,True,True,True
fonts/BPtypewriteDamagedUnderscored.ttf,True,True,True
fonts/BPtypewriteDamagedUnderscoredItalics.ttf,True,True,True
fonts/BPtypewriteItalics.otf,True,True,True
fonts/BPtypewriteSlashed.ttf,True,True,True
fonts/BPtypewriteSlashedItalics.ttf,True,True,True
fonts/BPtypewriteStrikethrough.ttf,True,True,True
fonts/BPtypewriteStrikethroughItalics.ttf,True,True,True
fonts/BPtypewriteUnderscored.ttf,True,True,True
fonts/BPtypewriteUnderscoredItalics.ttf,True,True,True
fonts/BRASSI__.ttf,True,True,True
fonts/BRASSL__.TTF,True,True,True
fonts/BRASSST_.ttf,True,True,True
fonts/BRICK.TTF,True,True,True
fonts/BROADD__.ttf,False,True,True
fonts/BROAD___.ttf,True,True,True
fonts/BROKEREN MIRING.ttf,False,True,True
fonts/BROKEREN.ttf,False,True,True
fonts/BROWNIElight.otf,False,True,False
fonts/BROWNIEregular.otf,False,True,False
fonts/BStyle_B.otf,True,True,True
fonts/BStyle_B.ttf,True,True,True
fonts/BStyle_R.otf,True,True,True
fonts/BStyle_R.ttf,True,True,True
fonts/BULKYPIX.TTF,True,True,True
fonts/Babelfish.ttf,True,True,True
fonts/Babylonica-Regular.ttf,True,True,True
fonts/BackOutPrint.otf,True,True,True
fonts/BackOutWeb.otf,True,True,True
fonts/BackToSchool.ttf,False,True,False
fonts/Bad Gong.ttf,True,True,True
fonts/Bad Skizoff.ttf,False,True,True
fonts/BadMofo.ttf,True,True,False
fonts/BadScript-Regular.ttf,True,True,True
fonts/BadSuabiaSwing-Regular.otf,False,True,True
fonts/Bagnard.otf,True,True,False
fonts/BagnardSans.otf,True,True,False
fonts/Bahiana-Regular.otf,True,True,True
fonts/Bajorelle.ttf,False,True,True
fonts/Baldur Shadow.ttf,True,True,True
fonts/Baldur.ttf,True,True,True
fonts/Balinera.ttf,True,True,True
fonts/Balinese Family.otf,True,False,False
fonts/Balinese Family.ttf,True,False,False
fonts/Balker.ttf,True,False,False
fonts/Baloo-Regular.ttf,True,True,True
fonts/BalooBhai-Regular.ttf,True,True,True
fonts/BalooBhaijaan-Regular.ttf,True,True,True
fonts/BalooBhaina-Regular.ttf,True,True,True
fonts/BalooChettan-Regular.ttf,True,True,True
fonts/BalooDa-Regular.ttf,True,True,True
fonts/BalooPaaji-Regular.ttf,True,True,True
fonts/BalooTamma-Regular.ttf,True,True,True
fonts/BalooTammudu-Regular.ttf,True,True,True
fonts/BalooThambi-Regular.ttf,True,True,True
fonts/Balthazar-Regular.ttf,True,True,True
fonts/BambooGothic-Book.otf,True,True,True
fonts/BambooGothic-Book.ttf,True,True,True
fonts/Bangers.ttf,False,True,True
fonts/Banksia-Black.otf,True,True,True
fonts/Banksia-Bold.otf,True,True,True
fonts/Banksia-Regular.otf,True,True,True
fonts/Banten Unfamous.ttf,False,True,False
fonts/BarbInk.ttf,True,True,False
fonts/Bard.ttf,True,True,True
fonts/BarloesiusSchrift.ttf,True,True,True
fonts/Barlow-Black.ttf,True,True,True
fonts/Barlow-BlackItalic.ttf,True,True,True
fonts/Barlow-Bold.ttf,True,True,True
fonts/Barlow-BoldItalic.ttf,True,True,True
fonts/Barlow-ExtraBold.ttf,True,True,True
fonts/Barlow-ExtraBoldItalic.ttf,True,True,True
fonts/Barlow-ExtraLight.ttf,True,True,True
fonts/Barlow-ExtraLightItalic.ttf,True,True,True
fonts/Barlow-Italic.ttf,True,True,True
fonts/Barlow-Light.ttf,True,True,True
fonts/Barlow-LightItalic.ttf,True,True,True
fonts/Barlow-Medium.ttf,True,True,True
fonts/Barlow-MediumItalic.ttf,True,True,True
fonts/Barlow-Regular.ttf,True,True,True
fonts/Barlow-SemiBold.ttf,True,True,True
fonts/Barlow-SemiBoldItalic.ttf,True,True,True
fonts/Barlow-Thin.ttf,True,True,True
fonts/Barlow-ThinItalic.ttf,True,True,True
fonts/BarlowCondensed-Black.ttf,True,True,True
fonts/BarlowCondensed-BlackItalic.ttf,True,True,True
fonts/BarlowCondensed-Bold.ttf,True,True,True
fonts/BarlowCondensed-BoldItalic.ttf,True,True,True
fonts/BarlowCondensed-ExtraBold.ttf,True,True,True
fonts/BarlowCondensed-ExtraBoldItalic.ttf,True,True,True
fonts/BarlowCondensed-ExtraLight.ttf,True,True,True
fonts/BarlowCondensed-ExtraLightItalic.ttf,True,True,True
fonts/BarlowCondensed-Italic.ttf,True,True,True
fonts/BarlowCondensed-Light.ttf,True,True,True
fonts/BarlowCondensed-LightItalic.ttf,True,True,True
fonts/BarlowCondensed-Medium.ttf,True,True,True
fonts/BarlowCondensed-MediumItalic.ttf,True,True,True
fonts/BarlowCondensed-Regular.ttf,True,True,True
fonts/BarlowCondensed-SemiBold.ttf,True,True,True
fonts/BarlowCondensed-SemiBoldItalic.ttf,True,True,True
fonts/BarlowCondensed-Thin.ttf,True,True,True
fonts/BarlowCondensed-ThinItalic.ttf,True,True,True
fonts/BarlowSemiCondensed-Black.ttf,True,True,True
fonts/BarlowSemiCondensed-BlackItalic.ttf,True,True,True
fonts/BarlowSemiCondensed-Bold.ttf,True,True,True
fonts/BarlowSemiCondensed-BoldItalic.ttf,True,True,True
fonts/BarlowSemiCondensed-ExtraBold.ttf,True,True,True
fonts/BarlowSemiCondensed-ExtraBoldItalic.ttf,True,True,True
fonts/BarlowSemiCondensed-ExtraLight.ttf,True,True,True
fonts/BarlowSemiCondensed-ExtraLightItalic.ttf,True,True,True
fonts/BarlowSemiCondensed-Italic.ttf,True,True,True
fonts/BarlowSemiCondensed-Light.ttf,True,True,True
fonts/BarlowSemiCondensed-LightItalic.ttf,True,True,True
fonts/BarlowSemiCondensed-Medium.ttf,True,True,True
fonts/BarlowSemiCondensed-MediumItalic.ttf,True,True,True
fonts/BarlowSemiCondensed-Regular.ttf,True,True,True
fonts/BarlowSemiCondensed-SemiBold.ttf,True,True,True
fonts/BarlowSemiCondensed-SemiBoldItalic.ttf,True,True,True
fonts/BarlowSemiCondensed-Thin.ttf,True,True,True
fonts/BarlowSemiCondensed-ThinItalic.ttf,True,True,True
fonts/Barokah Signature by Alifinart Studio.ttf,True,True,True
fonts/Baron Kuffner.otf,False,True,True
fonts/Barq.ttf,True,True,True
fonts/Barq_blind.ttf,True,True,True
fonts/Barq_blind_bold.ttf,True,True,True
fonts/Barq_bold.ttf,True,True,True
fonts/Barrio-Regular.otf,True,True,True
fonts/Basic-Regular.otf,True,True,True
fonts/Basic-Regular.ttf,True,True,True
fonts/BaskervaldADFStd-Bold.otf,True,True,True
fonts/BaskervaldADFStd-BoldItalic.otf,True,True,True
fonts/BaskervaldADFStd-Heavy.otf,True,True,True
fonts/BaskervaldADFStd-HeavyItalic.otf,True,True,True
fonts/BaskervaldADFStd-Italic.otf,True,True,True
fonts/BaskervaldADFStd.otf,True,True,True
fonts/Baskervville-Italic.otf,True,True,True
fonts/Baskervville-Italic.ttf,True,True,True
fonts/Baskervville-Regular.otf,True,True,True
fonts/Baskervville-Regular.ttf,True,True,True
fonts/Bastarda.otf,True,True,False
fonts/Bastarda.ttf,True,True,False
fonts/Batter-Up-Outline.ttf,False,False,False
fonts/Bauchaomaicha.ttf,True,True,True
fonts/Baumans-Regular.ttf,True,True,True
fonts/Bazaronite.ttf,True,True,True
fonts/BeachmanScript.ttf,True,True,False
fonts/Beantown.ttf,True,True,True
fonts/BeautySchoolDropout.ttf,True,True,True
fonts/BeautySchoolDropoutII.ttf,True,True,True
fonts/BebasCentipede-Regular.otf,True,False,False
fonts/BebasCentipede-Regular.ttf,True,False,False
fonts/BebasKai.otf,False,True,True
fonts/BebasKai.ttf,False,True,True
fonts/BebasNeue-Regular.otf,False,True,True
fonts/BebasNeue-Regular.ttf,False,True,True
fonts/Bebel-Black.otf,True,True,True
fonts/Bebel-Bold.otf,True,True,True
fonts/Bebel-Light.otf,True,True,True
fonts/Bebel-Regular.otf,True,True,True
fonts/Becker-Inline.ttf,True,True,True
fonts/Becker.ttf,True,True,True
fonts/BeckerBlackNF.otf,True,True,True
fonts/BeckerBlackNF.ttf,True,True,True
fonts/BeckerShadow.ttf,True,True,True
fonts/Beckett-Kanzlei.ttf,True,True,True
fonts/Beeeer.otf,False,True,True
fonts/Beeeer.ttf,False,True,True
fonts/Beef'd.ttf,False,True,True
fonts/Beetype-Filled.otf,False,True,False
fonts/BeffleMedium.ttf,False,False,False
fonts/Beholder Bold.ttf,False,True,False
fonts/Beholder Italic.ttf,False,True,False
fonts/Beholder Outline Filled.ttf,False,True,False
fonts/Beholder Outline.ttf,False,True,False
fonts/Beholder.ttf,False,True,False
fonts/Being.ttf,False,False,False
fonts/Belepotan-Italic.otf,False,True,False
fonts/Belepotan-Normal.otf,False,True,False
fonts/Belgrano-Regular.ttf,True,True,True
fonts/Bellefair-Regular.ttf,True,True,True
fonts/Belleza-Regular.ttf,True,True,True
fonts/BellhopNF.otf,False,True,True
fonts/BellhopNF.ttf,False,True,True
fonts/Belshaw.ttf,True,True,True
fonts/Beltane.ttf,True,True,True
fonts/Belwe Gotisch.ttf,True,True,True
fonts/BendyStraw.ttf,True,True,True
fonts/Benja.otf,False,True,True
fonts/BenjaminFranklin.ttf,True,True,True
fonts/BenjaminRegular.ttf,False,False,False
fonts/Benne-Regular.otf,True,True,True
fonts/Bentham-Regular.ttf,True,True,True
fonts/Beograd.ttf,False,True,True
fonts/Beon.otf,False,True,True
fonts/Berenika-Bold.ttf,True,True,True
fonts/Berenika-BoldOblique.ttf,True,True,True
fonts/Berenika-Book.ttf,True,True,True
fonts/Berenika-BookOblique.ttf,True,True,True
fonts/BerenisADFPro-Bold.otf,True,True,True
fonts/BerenisADFPro-BoldItalic.otf,True,True,True
fonts/BerenisADFPro-Italic.otf,True,True,True
fonts/BerenisADFPro-Regular.otf,True,True,True
fonts/Berkel.ttf,False,True,False
fonts/BerkshireSwash-Regular.ttf,True,True,True
fonts/Berlin - Italic.ttf,True,True,True
fonts/Berlin Bold.ttf,True,True,True
fonts/Berlin Email 2.ttf,True,True,True
fonts/Berlin Email Bold.ttf,True,True,True
fonts/Berlin Email Heavy.ttf,True,True,True
fonts/Berlin Email Outline.ttf,True,True,True
fonts/Berlin Email Schadow.ttf,True,True,True
fonts/Berlin Email SemiBold.ttf,True,True,True
fonts/Berlin Email Serif Semibold.ttf,True,True,True
fonts/Berlin Email Serif Shadow.ttf,True,True,True
fonts/Berlin Email Serif.ttf,True,True,True
fonts/Berlin Email Wide Semibold.ttf,True,True,True
fonts/Berlin Email.ttf,True,True,True
fonts/Berlin X-Bold.ttf,True,True,True
fonts/Berlin.ttf,True,True,True
fonts/Berlina Bold.ttf,True,True,True
fonts/Berlina X-Bold.ttf,True,True,True
fonts/Berlina.ttf,True,True,True
fonts/Bernardo Moda Bold.ttf,True,True,True
fonts/Bernardo Moda Semibold.ttf,True,True,True
fonts/Bernardo Moda contrast.ttf,True,True,True
fonts/Bernardo Moda.ttf,True,True,True
fonts/BernerBasisschrift1.ttf,True,True,True
fonts/BernerBasisschrift2.ttf,True,True,True
fonts/Beroga.ttf,False,True,True
fonts/BerogaFettig.ttf,False,True,True
fonts/Berolina.ttf,True,True,True
fonts/Bertholdr Mainzer Fraktur.ttf,True,True,True
fonts/Besley-Bold.ttf,True,True,True
fonts/Besley-BoldItalic.ttf,True,True,True
fonts/Besley-Book.ttf,True,True,True
fonts/Besley-BookItalic.ttf,True,True,True
fonts/Besley-Fatface.ttf,True,True,True
fonts/Besley-FatfaceItalic.ttf,True,True,True
fonts/Besley-Heavy.ttf,True,True,True
